model,method,target_class,stage_name,group_name,seed,output_dir,mixed_F1@0.5,mixed_F1@0.95,mixed_Precision@0.5,mixed_Precision@0.95,mixed_Recall@0.5,mixed_Recall@0.95,mixed_mAP@0.5,mixed_mAP@0.5:0.95,mixed_mAP@0.75,mixed_mAP@0.95,target_F1@0.5,target_F1@0.95,target_Precision@0.5,target_Precision@0.95,target_Recall@0.5,target_Recall@0.95,target_mAP@0.5,target_mAP@0.5:0.95,target_mAP@0.75,target_mAP@0.95,target_delta_F1@0.5,target_delta_F1@0.95,target_delta_Precision@0.5,target_delta_Precision@0.95,target_delta_Recall@0.5,target_delta_Recall@0.95,target_delta_mAP@0.5,target_delta_mAP@0.5:0.95,target_delta_mAP@0.75,target_delta_mAP@0.95,mixed_delta_F1@0.5,mixed_delta_F1@0.95,mixed_delta_Precision@0.5,mixed_delta_Precision@0.95,mixed_delta_Recall@0.5,mixed_delta_Recall@0.95,mixed_delta_mAP@0.5,mixed_delta_mAP@0.5:0.95,mixed_delta_mAP@0.75,mixed_delta_mAP@0.95,average_forgetting
base,det_lora_grow_freeze,military_helicopter,stage_2,base:det_lora_grow_freeze:military_helicopter:stage_2,43,experiments/suites/thesis_l40_main/extend/model_base/seed_43/det_lora_grow_freeze/military_helicopter/stage_2,0.037610168240227955,0.0034933201284413954,0.019392231683142736,0.001799233548449599,0.9409643948760733,0.08712807643319896,0.5984521203854661,0.3897169156018603,0.4338399418780318,0.010305454951165164,0.024096385542168672,0.0010870549868647525,0.012201834862385321,0.0005504587155963303,0.9568345323741008,0.04316546762589928,0.8011706117969333,0.42998361813696706,0.4464099637171372,0.0026605205430722716,-0.00036235166228825236,0.0,-0.0001834862385321108,0.0,-0.014388489208633004,0.0,-0.026276130030681744,-0.025939056787603387,-0.03831374700247159,-0.00032757391443402747,0.004127158722592568,0.00038037991304378134,0.002216510551258634,0.0002044752479341118,-0.02084301523989429,-0.003754875114098402,-0.0030424018278178977,-0.019629308207164742,-0.02528405455056315,-0.002687110154510477,
base,det_lora_grow_freeze,military_helicopter,stage_2,base:det_lora_grow_freeze:military_helicopter:stage_2,44,experiments/suites/thesis_l40_main/extend/model_base/seed_44/det_lora_grow_freeze/military_helicopter/stage_2,0.035622285709585054,0.003414370105558225,0.01833298184219918,0.0017604529390961461,0.9526877669388346,0.08926167473131143,0.6458075145825539,0.42045178516217857,0.46392363738941084,0.014749979267437636,0.024096385542168672,0.0007247033245765015,0.012201834862385321,0.0003669724770642202,0.9568345323741008,0.02877697841726619,0.784920164051409,0.39613951578602086,0.37638216386547746,0.0010154861640010156,-0.00018117583114412444,0.0,-9.17431192660554e-05,0.0,-0.007194244604316502,0.0,-0.006195050236307953,-0.003176734070351961,0.0017498299651382276,-0.00014933620058838457,0.0062691548811862965,0.0007753903200080742,0.003393872139917164,0.000416927297510641,-0.010513568392557682,-0.002316352022262269,0.04326171472791007,0.013444172703361623,0.011276105894991395,-0.008631659510372524,
base,det_lora_grow_freeze,military_tank,stage_1,base:det_lora_grow_freeze:military_tank:stage_1,42,experiments/suites/thesis_l40_main/extend/model_base/seed_42/det_lora_grow_freeze/military_tank/stage_1,0.04010201148010722,0.0027088047426702742,0.020703825739056162,0.0013941325815824187,0.9318738127478357,0.07771716701115615,0.604548438705233,0.3919031924320673,0.4392201972218055,0.011109538422842407,0.029114148766199183,0.0014202023788389847,0.014774774774774775,0.0007207207207207207,0.9879518072289156,0.04819277108433735,0.8338793368865332,0.5132469132303259,0.5567598857636713,0.005308931415512663,0.0001775252973548712,-0.0007101011894194921,9.00900900900909e-05,-0.00036036036036036037,0.0060240963855421326,-0.02409638554216867,-0.04570149795625156,-0.05770536064159526,-0.07906316256324386,-0.008248654594159952,0.00344227414162606,3.7417514865609874e-05,0.0018934030861515912,2.7315933794646403e-05,-0.029902635722996784,-0.008145563959765734,-0.021139754329114302,-0.02858655778203323,-0.03365627335421717,-0.006973521467302754,
base,det_lora_grow_freeze,military_tank,stage_1,base:det_lora_grow_freeze:military_tank:stage_1,43,experiments/suites/thesis_l40_main/extend/model_base/seed_43/det_lora_grow_freeze/military_tank/stage_1,0.02900489474499478,0.0023902399889140615,0.014761300839445171,0.0012135436251746769,0.9449457201163197,0.08957061558929212,0.6219336104201633,0.40937257637283325,0.4605791847280117,0.008932076358807557,0.029114148766199183,0.0023078288656133497,0.014774774774774775,0.0011711711711711711,0.9879518072289156,0.0783132530120482,0.8549632053282107,0.5530553749277864,0.6260362287727487,0.01545029285369345,0.0001775252973548712,0.0,9.00900900900909e-05,0.0,0.0060240963855421326,0.0,-0.0102007962877817,-0.0070534494797054315,-0.005671213652297502,0.0001950745680912528,-0.007269964024041262,-0.0006818165167951262,-0.0038783414352012748,-0.0003600945257848573,-0.014268583761746667,-0.00251137672539134,-0.004611594601712232,-0.016433336142491206,-0.019228696950791657,-0.004315724634379424,
base,det_lora_grow_freeze,military_tank,stage_1,base:det_lora_grow_freeze:military_tank:stage_1,44,experiments/suites/thesis_l40_main/extend/model_base/seed_44/det_lora_grow_freeze/military_tank/stage_1,0.040542815964576644,0.0032597677073357765,0.021088327159413348,0.0016835487771694685,0.9452676762413441,0.08958930882422245,0.6467731656923787,0.4227075732084457,0.4728565671164778,0.014143128405639471,0.029291674063554058,0.0033729806497425885,0.014864864864864866,0.0017117117117117118,0.9939759036144579,0.1144578313253012,0.8599940808935576,0.5656360267739087,0.6479209498062863,0.03065626381717048,0.00017752529735487466,0.0,9.00900900900909e-05,0.0,0.006024096385542244,0.0,-0.017251892874739938,-0.006641578810999471,0.0014752385169302107,-0.00025115440137234504,0.004998693399648528,0.0005877630643734578,0.002836028691824189,0.0003184940920986656,-0.017543609683790096,0.001085745576766925,0.014934924700982344,-0.0038939326755611514,-0.00825494384959069,-0.0046046446508435646,
base,det_lora_grow_freeze,military_tank,stage_2,base:det_lora_grow_freeze:military_tank:stage_2,42,experiments/suites/thesis_l40_main/extend/model_base/seed_42/det_lora_grow_freeze/military_tank/stage_2,0.09834145242234865,0.005920529364121131,0.06440816881410814,0.003794943492919744,0.8936902866658653,0.07540081498889388,0.5975944882616734,0.3903733642582959,0.439810377525709,0.010788330864248352,0.029114148766199183,0.0012426770814841115,0.014774774774774775,0.0006306306306306306,0.9879518072289156,0.04216867469879518,0.837661262518188,0.5313380861782095,0.5890797406782385,0.0044561231139254864,0.0,-0.00017752529735487314,0.0,-9.009009009009015e-05,0.0,-0.006024096385542174,0.0037819256316548033,0.01809117294788365,0.032319854914567236,-0.0008528083015871763,0.06110603348372568,0.0035191407769586814,0.0452718035974561,0.002566716032598576,-0.06873273843935335,-0.002316352022262269,-0.03785343404847841,-0.029988141963156134,-0.02616041476722686,-0.006073067950296222,
base,det_lora_grow_freeze,military_tank,stage_2,base:det_lora_grow_freeze:military_tank:stage_2,43,experiments/suites/thesis_l40_main/extend/model_base/seed_43/det_lora_grow_freeze/military_tank/stage_2,0.03499094326861573,0.0029437261669425347,0.01793687388923988,0.0015090991366144035,0.949737965559127,0.0885665995250351,0.6051501303130568,0.3985628919161887,0.4494405626610675,0.009225896905544238,0.029114148766199183,0.002130303568258477,0.014774774774774775,0.001081081081081081,0.9879518072289156,0.07228915662650602,0.8600407660180874,0.5519454308849477,0.6191112680103593,0.014818890429869249,0.0,-0.00017752529735487292,0.0,-9.009009009009004e-05,0.0,-0.006024096385542174,0.005077560689876748,-0.0011099440428387064,-0.006924960762389354,-0.0006314024238242011,-0.0032467710877986944,-0.0002443412132147908,-0.0016926106167504881,-0.00012161925127190422,-0.010675238831235001,-0.0010040160642570267,-0.018611236116656715,-0.026205779632847648,-0.028827025954141106,-0.0041054544307979855,
base,det_lora_grow_freeze,military_tank,stage_2,base:det_lora_grow_freeze:military_tank:stage_2,44,experiments/suites/thesis_l40_main/extend/model_base/seed_44/det_lora_grow_freeze/military_tank/stage_2,0.030206697600955127,0.002635439633833781,0.015378839658655935,0.0013408631471833108,0.9516511408981901,0.09172606096097459,0.6403166345526106,0.4196938906151773,0.4691975751666155,0.013919864155347522,0.029114148766199183,0.0033729806497425885,0.014774774774774775,0.0017117117117117118,0.9879518072289156,0.1144578313253012,0.8582183777705179,0.5662909734038972,0.6513116400578874,0.030480866167963288,-0.00017752529735487466,0.0,-9.00900900900909e-05,0.0,-0.006024096385542244,0.0,-0.0017757031230396514,0.0006549466299885509,0.003390690251601103,-0.00017539764920719222,-0.016229079466280914,-0.0009013095206313743,-0.008632267187997056,-0.00048375382444832554,-0.014139723498418189,0.002136752136752143,0.010043221514128287,-0.004825214756678742,-0.005188749018826766,-0.005162078421057278,
base,det_lora_warm_start,military_aircraft,stage_1,base:det_lora_warm_start:military_aircraft:stage_1,42,experiments/suites/thesis_l40_main/extend/model_base/seed_42/det_lora_warm_start/military_aircraft/stage_1,0.04858354869222318,0.005613652773710821,0.02539915314159835,0.002938963570012854,0.9056157604901838,0.12005517945521808,0.5840921550333705,0.39797440833499187,0.46284674312765284,0.011316974562195327,0.026925746009715475,0.0036086051353226923,0.013661971830985916,0.0018309859154929577,0.9238095238095239,0.12380952380952381,0.689472064456942,0.42227909663848145,0.5076200775056111,0.01727095232801243,0.0,-0.00027758501040943797,0.0,-0.0001408450704225351,0.0,-0.009523809523809518,-0.04568189168858172,-0.04562123483547115,-0.052068294280553595,-0.00466261164501194,0.01753916378163712,0.0019888731508763964,0.009566776962165312,0.0010939409971727021,-0.05739055013807948,-0.00963558789310641,-0.022924263001793843,-0.021857989783173715,-0.0215477522206598,-0.007401079193795434,
base,det_lora_warm_start,military_aircraft,stage_1,base:det_lora_warm_start:military_aircraft:stage_1,43,experiments/suites/thesis_l40_main/extend/model_base/seed_43/det_lora_warm_start/military_aircraft/stage_1,0.039987211762470797,0.0046185001804717775,0.020873044993401795,0.0024007833592470727,0.9307922747663356,0.12090752450943425,0.5881528676555492,0.39632561988069687,0.45939512870831983,0.009461920197487142,0.026648160999306038,0.0030534351145038168,0.013521126760563381,0.0015492957746478873,0.9142857142857143,0.10476190476190476,0.6750646044256574,0.4145864710052213,0.5054692887397646,0.007879921186190929,-0.0008327550312283161,-0.00027758501040943797,-0.00042253521126760576,-0.00014084507042253533,-0.02857142857142858,-0.009523809523809518,-0.06468640957743721,-0.06308972960310016,-0.06273926350073622,-0.011608510246965385,0.009338119209204722,0.000800760609129,0.005243343607133209,0.0004555592107981707,-0.02745349635231986,-0.004613870554503893,-0.02177315517199352,-0.02910970930793999,-0.03148975497640544,-0.004143937738350348,
base,det_lora_warm_start,military_aircraft,stage_1,base:det_lora_warm_start:military_aircraft:stage_1,44,experiments/suites/thesis_l40_main/extend/model_base/seed_44/det_lora_warm_start/military_aircraft/stage_1,0.03681401418670276,0.004655281280957433,0.019000848163594042,0.002408959397130574,0.9341956256077646,0.11800419778154496,0.5983347813161987,0.4053121050827966,0.47061427914427756,0.014137017068104713,0.026648160999306038,0.0027758501040943792,0.013521126760563381,0.0014084507042253522,0.9142857142857143,0.09523809523809523,0.6569370339973731,0.41590728885289074,0.5034917124663854,0.00861548701246706,-0.00027758501040943753,0.0,-0.00014084507042253468,0.0,-0.009523809523809601,0.0,-0.08639390726418161,-0.0556956513942235,-0.048264499158162,0.0020743853028705487,0.005365563773964015,0.0011087600545683692,0.0029676761210674814,0.0006040356887208941,-0.024470876052103407,-0.0034128322566533975,-0.011532760800310626,-0.018688859717298667,-0.016390819297399217,-0.005093156045543978,
base,det_lora_warm_start,military_aircraft,stage_2,base:det_lora_warm_start:military_aircraft:stage_2,42,experiments/suites/thesis_l40_main/extend/model_base/seed_42/det_lora_warm_start/military_aircraft/stage_2,0.03744377351496284,0.003850018754511683,0.01926904788434924,0.0019732424471313992,0.953689109873594,0.11757627245112372,0.5906484934896926,0.4032152491145136,0.467802225461847,0.011254215508414996,0.026925746009715475,0.002498265093684941,0.013661971830985916,0.0012676056338028169,0.9238095238095239,0.08571428571428572,0.7016663309623548,0.4327967858466307,0.5207025309046875,0.015163087665466193,-0.00027758501040943753,-0.0011103400416377514,-0.00014084507042253468,-0.0005633802816901409,-0.00952380952380949,-0.0380952380952381,-0.03046968057134003,-0.02154490120784691,-0.014546948548043948,-0.0026348463201304895,0.0056778076116154805,0.00029878506837676755,0.0030669622855681554,0.00016451722747545133,-0.010904502341970823,-0.004438300305627946,-0.01600242930391471,-0.014509012175972225,-0.0145986937285148,-0.007144537751044521,
base,det_lora_warm_start,military_aircraft,stage_2,base:det_lora_warm_start:military_aircraft:stage_2,43,experiments/suites/thesis_l40_main/extend/model_base/seed_43/det_lora_warm_start/military_aircraft/stage_2,0.04433077704326568,0.005525580457956766,0.023402399691022053,0.0029135916524755862,0.9311142308913603,0.12633217501140873,0.5824270901384407,0.3922847689111542,0.4558802667842954,0.009164074757243896,0.026648160999306038,0.0030534351145038168,0.013521126760563381,0.0015492957746478873,0.9142857142857143,0.10476190476190476,0.6699695947542242,0.416187201541395,0.4987182800966129,0.009090531292447258,0.0,-0.00027758501040943797,0.0,-0.00014084507042253533,0.0,-0.009523809523809518,-0.05370860671419064,-0.037397367404015835,-0.06164492623507667,-0.010288842781084094,0.01374384586536486,0.0017114856567438858,0.007816358694080814,0.0009714838423467204,-0.028910852934176723,0.0,-0.027847728929387583,-0.03205982146941744,-0.03454208081943766,-0.005233095192952512,
base,det_lora_warm_start,military_aircraft,stage_2,base:det_lora_warm_start:military_aircraft:stage_2,44,experiments/suites/thesis_l40_main/extend/model_base/seed_44/det_lora_warm_start/military_aircraft/stage_2,0.1015074096234938,0.011016959731803824,0.07272587111230172,0.007727300246436041,0.8933448665478836,0.11379174356909076,0.5961689358217637,0.4066866008448085,0.4679491938812113,0.018625712193210877,0.026925746009715475,0.0030534351145038168,0.013661971830985916,0.0015492957746478873,0.9238095238095239,0.10476190476190476,0.6731937978216611,0.4221133478452015,0.5038676450906797,0.011824533961849253,0.00027758501040943753,0.00027758501040943753,0.00014084507042253468,0.0001408450704225351,0.009523809523809601,0.009523809523809532,-0.05186180581042099,-0.026255476220144125,-0.03338732776269049,0.0008332475623210826,0.06983250345754197,0.007211968590999955,0.05657833240424452,0.005790138013235686,-0.06295781188485183,-0.01614206634511077,-0.00992011992591546,-0.013280523681359013,-0.016053690877029236,-0.0018838634988909177,
base,det_lora_warm_start,military_helicopter,stage_1,base:det_lora_warm_start:military_helicopter:stage_1,42,experiments/suites/thesis_l40_main/extend/model_base/seed_42/det_lora_warm_start/military_helicopter/stage_1,0.036655926393484944,0.004627099582547615,0.01885491644880037,0.0023801357519218007,0.9407025847689111,0.12421774159829198,0.5864303907794505,0.39476544231260435,0.4556349643476902,0.013098416133949657,0.023734033879880424,0.0016305824802971285,0.01201834862385321,0.0008256880733944954,0.9424460431654677,0.06474820143884892,0.6266947941812122,0.32073875870725116,0.3164271226604805,0.0013528852120480363,-0.0005435274934323733,-0.0003623516622882504,-0.0002752293577981662,-0.00018348623853211004,-0.021582733812949617,-0.014388489208633087,-0.08024524147705892,-0.09824939105014019,-0.14341891110730098,0.00030724514703709955,0.005611541482898885,0.0010023199597131902,0.0030225402693673346,0.0005351131790816489,-0.02230372585935214,-0.005473025750032515,-0.0205860272557139,-0.02506695580556123,-0.02875953100062245,-0.005619637622041105,
base,det_lora_warm_start,military_helicopter,stage_1,base:det_lora_warm_start:military_helicopter:stage_1,43,experiments/suites/thesis_l40_main/extend/model_base/seed_43/det_lora_warm_start/military_helicopter/stage_1,0.029167327923473988,0.0035916307416436317,0.014854387266079308,0.001828051520915264,0.9403762876831041,0.12202784934785976,0.5761393481970968,0.3892398454452679,0.44583561291377327,0.010691230456987175,0.023552858048736303,0.00235528580487363,0.011926605504587157,0.0011926605504587156,0.935251798561151,0.09352517985611511,0.60499683618286,0.3108497409400293,0.3254727152397653,0.0033555429880397273,-0.0003623516622882489,0.00036235166228825106,-0.00018348623853210906,0.00018348623853211015,-0.014388489208633115,0.014388489208633101,-0.14135159069830172,-0.1409344999565431,-0.20657692518290505,-7.222585252105807e-05,-0.0014817646297920865,-0.0002261088296991458,-0.0007753141201892778,-0.00011717262753363792,-0.017869483435551392,-0.003493545716078378,-0.033786674630445934,-0.03619548374336895,-0.045049270770952,-0.002914627478850315,
base,det_lora_warm_start,military_helicopter,stage_1,base:det_lora_warm_start:military_helicopter:stage_1,44,experiments/suites/thesis_l40_main/extend/model_base/seed_44/det_lora_warm_start/military_helicopter/stage_1,0.036689383341212654,0.004887447417353569,0.019034522854698883,0.0025392751604531414,0.9338694970222411,0.12470495664861382,0.6023037681983786,0.4111290459518231,0.47362879611804926,0.017858115806337286,0.023552858048736303,0.0016305824802971285,0.011926605504587157,0.0008256880733944954,0.935251798561151,0.06474820143884892,0.6105410920841463,0.32680589254179726,0.3584315531092685,0.0013083419367829218,-0.0009058791557206222,0.00018117583114412553,-0.00045871559633027525,9.174311926605507e-05,-0.03597122302158273,0.007194244604316544,-0.101507610544873,-0.08936919487952788,-0.1118381961989462,0.00016381349141362167,0.005240932928473906,0.0013409261909645047,0.0030013508121723223,0.0007343514520434613,-0.024797004637626907,0.0032879266104154647,-0.0075637739181306785,-0.012871918848272157,-0.01337630232362752,-0.001372057307311405,
base,det_lora_warm_start,military_helicopter,stage_2,base:det_lora_warm_start:military_helicopter:stage_2,42,experiments/suites/thesis_l40_main/extend/model_base/seed_42/det_lora_warm_start/military_helicopter/stage_2,0.1178052671991081,0.008627717980601298,0.0853678349790743,0.005717499985228893,0.8734861374272386,0.10701693856004445,0.5646547820486659,0.3774577981120785,0.4314422391638975,0.012145675798563025,0.023371682217592175,0.0010870549868647525,0.011834862385321101,0.0005504587155963303,0.9280575539568345,0.04316546762589928,0.5936174398014445,0.29279346248673044,0.25678906043395466,0.0006625325670122073,-0.0003623516622882489,-0.0005435274934323759,-0.00018348623853210906,-0.0002752293577981651,-0.014388489208633115,-0.021582733812949638,-0.11436080372144175,-0.09196234870089759,-0.13766398814184672,-0.00248124009009946,0.08454885463710318,0.005077686424843738,0.06836656615245133,0.003907160533746961,-0.08313670854417876,-0.016746718232583183,-0.03585007172775245,-0.032649529790856224,-0.03920393106147735,-0.0072503545170078555,
base,det_lora_warm_start,military_helicopter,stage_2,base:det_lora_warm_start:military_helicopter:stage_2,43,experiments/suites/thesis_l40_main/extend/model_base/seed_43/det_lora_warm_start/military_helicopter/stage_2,0.029325825243016038,0.0035521577257041585,0.0149364649096909,0.0018087089910612585,0.9473092028894006,0.11883606101448818,0.5731384270260008,0.3875875183915052,0.442308793722628,0.00970082774168511,0.023371682217592175,0.002174109973729505,0.011834862385321101,0.0011009174311926607,0.9280575539568345,0.08633093525179857,0.5799153402122708,0.294351577905606,0.28931591605608364,0.0020127470346284473,-0.0003623516622882489,-0.00018117583114412488,-0.00018348623853210906,-9.174311926605496e-05,-0.014388489208633115,-0.007194244604316544,-0.1574467922570577,-0.12574251869216868,-0.18498141176336358,-0.003710876871094321,-0.0014681711313808792,-0.00013565511215655503,-0.0007732538906359849,-7.084225476537654e-05,-0.008957568904443103,-0.002930458935351543,-0.030322771973198215,-0.03071435739107914,-0.03733374263767414,-0.004143023588850513,
base,det_lora_warm_start,military_helicopter,stage_2,base:det_lora_warm_start:military_helicopter:stage_2,44,experiments/suites/thesis_l40_main/extend/model_base/seed_44/det_lora_warm_start/military_helicopter/stage_2,0.028126481590105303,0.003914557207128151,0.014299772527372677,0.001991500478580434,0.9425964176636183,0.12671463710838018,0.5995406559062145,0.40991525910862897,0.46547785730649965,0.01979885810039986,0.023552858048736303,0.001992934142585379,0.011926605504587157,0.0010091743119266055,0.935251798561151,0.07913669064748201,0.5828467866496142,0.3041362123435071,0.30723500991976443,0.002226627710766386,-0.0005435274934323699,0.0003623516622882504,-0.00027522935779816446,0.00018348623853211004,-0.021582733812949728,0.014388489208633087,-0.10608626787178732,-0.08832975610462523,-0.15627084957954135,0.0003047493051355325,-0.0025942496367794624,0.0002523163464991378,-0.0013580290044313322,0.00012871092447666447,-0.0124729616940914,-0.006680672134648319,-0.002323255857622497,-0.008751666259742663,-0.018157801539584795,-0.004698618673955043,
base,det_lora_warm_start,military_tank,stage_1,base:det_lora_warm_start:military_tank:stage_1,42,experiments/suites/thesis_l40_main/extend/model_base/seed_42/det_lora_warm_start/military_tank/stage_1,0.09782354475674356,0.006514619524707849,0.06306300192724876,0.004053681859989353,0.874763205914094,0.10823004763791277,0.550546241424343,0.3698029906846923,0.42696432068016543,0.011170224906555894,0.029114148766199183,0.0028404047576779693,0.014774774774774775,0.0014414414414414415,0.9879518072289156,0.0963855421686747,0.6649569542761776,0.40897142617556437,0.44536982122567886,0.008698012728320563,0.0,-0.0015977276761938572,0.0,-0.0008108108108108108,0.0,-0.054216867469879526,-0.15418728923667524,-0.15446645338124987,-0.2053058284139619,-0.006676345710031763,0.0667791598461575,0.0028898399018734244,0.047230625747815724,0.002208659287149201,-0.0882431047141693,-0.02146071971041172,-0.05647017661082132,-0.05002940743347328,-0.057430174668147205,-0.007547828849434867,
base,det_lora_warm_start,military_tank,stage_1,base:det_lora_warm_start:military_tank:stage_1,43,experiments/suites/thesis_l40_main/extend/model_base/seed_43/det_lora_warm_start/military_tank/stage_1,0.02909256356726421,0.003651284499291625,0.014795118558638451,0.0018555731776591713,0.9504986867925195,0.12611845707334932,0.570361923351636,0.3802003901540811,0.43146479775825225,0.008370118021121949,0.029114148766199183,0.002485354162968223,0.014774774774774775,0.0012612612612612612,0.9879518072289156,0.08433734939759036,0.7115435985821839,0.4347603365891716,0.46836701216185983,0.0054986474709820205,0.0,-0.0010651517841292384,0.0,-0.0005405405405405407,0.0,-0.03614457831325302,-0.10624699766459123,-0.12543398897158914,-0.18562870186143832,-0.011168920152134262,-0.001556528986001865,-0.00016645507205115262,-0.0008345828276301349,-8.965097078973065e-05,-0.007747084326136022,0.0005970620094111756,-0.03956409947590667,-0.04523493903455578,-0.05942008592647302,-0.005235739914715541,
base,det_lora_warm_start,military_tank,stage_1,base:det_lora_warm_start:military_tank:stage_1,44,experiments/suites/thesis_l40_main/extend/model_base/seed_44/det_lora_warm_start/military_tank/stage_1,0.03905487350747237,0.003348193310217675,0.02030880820784628,0.0017299750724709924,0.9329615627446417,0.10401427757683755,0.5929965879281687,0.3976736393178361,0.4495285095598985,0.011811755094133897,0.029114148766199183,0.002662879460323096,0.014774774774774775,0.0013513513513513514,0.9879518072289156,0.09036144578313253,0.7181264873352698,0.4322624307045972,0.45500179717709593,0.002732534654412297,0.0,-0.00230782886561335,0.0,-0.001171171171171171,0.0,-0.07831325301204818,-0.1173794663886345,-0.1400434584429186,-0.21170481218423648,-0.031433471591972934,0.007606423094733618,-0.00019832791617138907,0.004275636165319719,-7.494863593868759e-05,-0.025704938915226294,-0.017402752461360804,-0.016870954188340614,-0.026327325482259134,-0.037476588881778294,-0.007418418019514794,
base,det_lora_warm_start,military_tank,stage_2,base:det_lora_warm_start:military_tank:stage_2,42,experiments/suites/thesis_l40_main/extend/model_base/seed_42/det_lora_warm_start/military_tank/stage_2,0.03326619300003645,0.0034453047710319546,0.017004487631890598,0.001758174103375399,0.9512628800782746,0.11157058622155663,0.5782690336800863,0.3903351160035866,0.4498008292703,0.012015217735336287,0.028936623468844312,0.0035505059470974615,0.014684684684684684,0.0018018018018018018,0.9819277108433735,0.12048192771084337,0.6875636700558236,0.4377288421571742,0.4952643969772897,0.005324576500020796,0.0,0.0007101011894194921,0.0,0.00036036036036036037,0.0,0.02409638554216867,-0.05288651339208705,-0.012496255667630907,0.013390359044259559,0.0007097607835905469,0.00023715052888843152,0.000293182013213736,0.00011851190614595858,0.00015205632019938417,-0.011936806921865495,-0.005505927550535375,-0.008446619158905433,-0.006859343483816616,-0.004391066968290391,-0.0045198731858419015,
base,det_lora_warm_start,military_tank,stage_2,base:det_lora_warm_start:military_tank:stage_2,43,experiments/suites/thesis_l40_main/extend/model_base/seed_43/det_lora_warm_start/military_tank/stage_2,0.03546916930336392,0.004203091641652571,0.018224047351081525,0.0021568387286359544,0.9408446140495421,0.12318722560474009,0.5716909330889682,0.3799172551049062,0.4333732717183432,0.00813207050680726,0.029114148766199183,0.0030179300550328423,0.014774774774774775,0.0015315315315315315,0.9879518072289156,0.10240963855421686,0.6971606500845486,0.41552275532791105,0.45020781685830696,0.006209532967701184,0.0,0.0005325758920646192,0.0,0.00027027027027027033,0.0,0.01807228915662651,-0.05156996564720162,-0.045466199765380744,-0.04899287496084054,0.0001048317244512903,0.0048696401301212625,0.0007223705321404679,0.002632876361414996,0.000386091958303196,-0.020575760243716545,0.00241006068963584,-0.019573325743723613,-0.029522792130330933,-0.03630772454670289,-0.004517833459734808,
base,det_lora_warm_start,military_tank,stage_2,base:det_lora_warm_start:military_tank:stage_2,44,experiments/suites/thesis_l40_main/extend/model_base/seed_44/det_lora_warm_start/military_tank/stage_2,0.0503849563809255,0.005601399898040583,0.027227161464945426,0.0030264806728116885,0.9320111279323474,0.11396818704718668,0.5942213365376915,0.40122954547374623,0.4579128267815811,0.01213567961379367,0.029291674063554058,0.0035505059470974615,0.014864864864864866,0.0018018018018018018,0.9939759036144579,0.12048192771084337,0.7162670429668512,0.4594706707262664,0.5215167988262561,0.010253964211525596,0.00035505059470974584,0.0010651517841292384,0.0001801801801801818,0.0005405405405405407,0.012048192771084376,0.03614457831325302,-0.031468622546727776,0.0057502347265471765,0.03891978918152994,0.007867438511431055,0.01538304610959311,0.00216258268356417,0.009347101477255645,0.0012686740528031245,-0.028437700017951206,0.010960939118155474,-0.00733205424789507,-0.010065812364170645,-0.007691260841037328,-0.004471288294979709,
base,ewc,military_aircraft,stage_1,base:ewc:military_aircraft:stage_1,42,experiments/suites/thesis_l40_main/extend/model_base/seed_42/ewc/military_aircraft/stage_1,0.10394356843462742,0.007961307520474721,0.06366913762154976,0.004982112766857805,0.9059370219841852,0.09008170950543741,0.41499409759102046,0.28976699045396453,0.3258716636552685,0.012710993325012276,0.028591256072172104,0.0016655100624566274,0.014507042253521127,0.0008450704225352113,0.9809523809523809,0.05714285714285714,0.7917450690864851,0.4996884971141219,0.5882770295015719,0.0021632688729546668,,,,,,,0.3500504770627273,0.2451860948336318,0.34455573466126643,-0.0020142712348992764,,,,,,,0.0397981076460327,0.031441311246366344,0.034085314376462894,0.00246095528408055,
base,ewc,military_aircraft,stage_1,base:ewc:military_aircraft:stage_1,43,experiments/suites/thesis_l40_main/extend/model_base/seed_43/ewc/military_aircraft/stage_1,0.12352158208049292,0.006588571898063341,0.08001503060845612,0.004206360489906904,0.9134323308818546,0.09786070783591601,0.4522102584860456,0.29968834587770243,0.337267371594548,0.010672646128595023,0.028036086051353225,0.0019430950728660651,0.014225352112676056,0.0009859154929577464,0.9619047619047619,0.06666666666666667,0.7678010075732629,0.47010153332313065,0.5556260795618283,0.003958402781642652,,,,,,,0.22912771642398233,0.16808899089560614,0.23627737547616545,-2.5498445669079432e-05,,,,,,,0.002561921357517205,-0.013450346833973337,-0.01342896482755851,-0.008176491360981359,
base,ewc,military_aircraft,stage_1,base:ewc:military_aircraft:stage_1,44,experiments/suites/thesis_l40_main/extend/model_base/seed_44/ewc/military_aircraft/stage_1,0.08381651173398415,0.004994380217259723,0.050281338947810485,0.0029431787085756156,0.8449607790166563,0.0758701730431519,0.3633874802432914,0.23881631413090335,0.27399254725724637,0.006221136845655197,0.02831367106176266,0.002498265093684941,0.01436619718309859,0.0012676056338028169,0.9714285714285714,0.08571428571428572,0.7967120200807234,0.5130789268423674,0.5923313169986489,0.008356275102842321,,,,,,,0.08609777535313345,0.025477110117774315,0.02031940460673154,-0.00035608057006106773,,,,,,,-0.00035473603307112356,-0.012062586772494471,-0.01494049540660869,-0.005497445952126879,
